titre,entreprise,contrat,localisation,salaire,description,lien,date_scraping,source,mot_cle_recherche,id_apec
Enseignant en informatique F/H,ESTACA,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177946915W,2026-02-10,APEC,Intelligence Artificielle,177946915W
CONSULTANT IA F/H,GAC SOFTWARE,,,55 - 65 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178008034W,2026-02-10,APEC,Intelligence Artificielle,178008034W
ingénieur ia l solution saas international (h/f) F/H,MANAJOB,,,45 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178021714W,2026-02-10,APEC,Intelligence Artificielle,178021714W
Comptable Général - F/H,CRIT PARIS Fonctions Supports &amp; Cadres,,,35 - 35 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178047478W,2026-02-10,APEC,Intelligence Artificielle,178047478W
Chief Technology Officer Cto F/H,Hellowork,,,60 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177972764W,2026-02-10,APEC,Intelligence Artificielle,177972764W
"Consultant Power BI, MSBI, ADF F/H",CONSILIA-DATA,,,A partir de 46 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177949111W,2026-02-10,APEC,Intelligence Artificielle,177949111W
Responsable Travaux F/H,MADIC,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178082093W,2026-02-10,APEC,Intelligence Artificielle,178082093W
Devenez Chef de projet IA - Profil indus F/H,AGORIADE,,,A partir de 21 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177810729W,2026-02-10,APEC,Intelligence Artificielle,177810729W
Analyste Performance Achats F/H,PLASTIQUES DU VAL DE LOIRE,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178033864W,2026-02-10,APEC,Intelligence Artificielle,178033864W
Consultant Data F/H,SEENOVATE,,,43 - 46 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178039130W,2026-02-10,APEC,Intelligence Artificielle,178039130W
Poste Ingénieur(e) Commercial(e) Simulation & iA F/H,ZELIN,,,32 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177998443W,2026-02-10,APEC,Intelligence Artificielle,177998443W
Lead Back-End Python F/H,SILKHOM,,,50 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177931677W,2026-02-10,APEC,Intelligence Artificielle,177931677W
Ingénieur IA F/H,DEVIES  STEPHANE,,,38 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178066784W,2026-02-10,APEC,Intelligence Artificielle,178066784W
Post-doctorant/e - Intelligence mapping F/H,UNIVERSITE COTE D'AZUR,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074018W,2026-02-10,APEC,Intelligence Artificielle,178074018W
Gestionnaire Planning de Production F/H,Hellowork,,,25 - 30 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178003040W,2026-02-10,APEC,Intelligence Artificielle,178003040W
Enseignant - Chercheur en IA / Vision par Ordinateur senior F/H,Efrei Paris,,,50 - 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178069200W,2026-02-10,APEC,Intelligence Artificielle,178069200W
Chargé(e) de Rédaction et Montage des projets Européens - IA F/H,UNIVERSITE COTE D'AZUR,,,A partir de 27 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178041290W,2026-02-10,APEC,Intelligence Artificielle,178041290W
Chargé/e de Rédaction et Montage projets Européens - domaine numérique et IA F/H,UNIVERSITE COTE D'AZUR,,,27 - 27 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177998991W,2026-02-10,APEC,Intelligence Artificielle,177998991W
Superviseur Travaux Tuyauterie F/H,SEGULA TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083987W,2026-02-10,APEC,Intelligence Artificielle,178083987W
Chef de Projet IT - ERP (D365 FO/SCM) F/H,Alveor,,,50 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177936871W,2026-02-10,APEC,Intelligence Artificielle,177936871W
Développeur Full Stack F/H,ELITE TEAM,,,36 - 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178028546W,2026-02-10,APEC,Intelligence Artificielle,178028546W
Développeur·se Web (Backend / Frontend) F/H,GEST ON LINE,,,A partir de 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177948684W,2026-02-10,APEC,Intelligence Artificielle,177948684W
DIRECTEUR COMMERCIAL & MARKETING F/H,CONNEXIA,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177947973W,2026-02-10,APEC,Intelligence Artificielle,177947973W
DIRECTEUR DE PROJET_SIRH H-F F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057262W,2026-02-10,APEC,Intelligence Artificielle,178057262W
CONSULTANT AMOA SIRH SENIOR H-F F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057133W,2026-02-10,APEC,Intelligence Artificielle,178057133W
Contrôleur de gestion F/H,Braincube,,,50 - 65 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955619W,2026-02-10,APEC,Intelligence Artificielle,177955619W
"Chargé de projet recherche en vision par ordinateur, imagerie et IA F/H",POLYTECH Dijon,,,27 - 34 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178076348W,2026-02-10,APEC,Intelligence Artificielle,178076348W
Développeurs Confirmés Fullstack Java/Angular F/H,KHALFA  GABRIEL,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178059008W,2026-02-10,APEC,Intelligence Artificielle,178059008W
INGÉNIEUR FPGA CONFIRMÉ F/H,CATIE,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177833916W,2026-02-10,APEC,Intelligence Artificielle,177833916W
Responsable pôle SI et transformation numérique F/H,BDO TALENT MANAGEMENT,,,A partir de 65 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177984473W,2026-02-10,APEC,Intelligence Artificielle,177984473W
Ingénieur DevOps / Cloud Kubernetes (GCP) F/H,CONSILIA-DATA,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178027334W,2026-02-10,APEC,Intelligence Artificielle,178027334W
"Consultant(e) Expert Transformation, Performance & IA F/H",Wise RH,,,46 - 46 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178019547W,2026-02-10,APEC,Intelligence Artificielle,178019547W
Chef de projet MOA F/H,GIO Recrutement,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042142W,2026-02-10,APEC,Intelligence Artificielle,178042142W
COLLABORATEUR COMPTABLE -PARIS F/H,MOMENTI,,,25 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178050755W,2026-02-10,APEC,Intelligence Artificielle,178050755W
COLLABORATEUR COMPTABLE/STAGIAIRE DEC - MEAUX F/H,MOMENTI,,,35 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178050744W,2026-02-10,APEC,Intelligence Artificielle,178050744W
Directeur de Projet - Equipements Médicaux F/H,MICHAEL PAGE INTERNATIONAL FRANCE,,,80 - 100 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178080999W,2026-02-10,APEC,Intelligence Artificielle,178080999W
INGÉNIEUR GÉNIE DES PROCÉDÉS F/H,AGAP2,,,38 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178049936W,2026-02-10,APEC,Intelligence Artificielle,178049936W
Chef de projet IA & SI F/H,AGORIADE,,,23 - 30 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178042366W,2026-02-10,APEC,Intelligence Artificielle,178042366W
Consultant IT Efficiency & Change Management F/H,HEADMIND PARTNERS,,,40 - 42 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177977154W,2026-02-10,APEC,Intelligence Artificielle,177977154W
Chargé d'innovation/transformation RH -STAGE F/H,MACIF,,,A partir de 20 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178019876W,2026-02-10,APEC,Intelligence Artificielle,178019876W
Chef de projet MOE - DATACENTER F/H,VOLTEKKO GROUP,,,50 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178066839W,2026-02-10,APEC,Intelligence Artificielle,178066839W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796413W,2026-02-10,APEC,Intelligence Artificielle,177796413W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796463W,2026-02-10,APEC,Intelligence Artificielle,177796463W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796434W,2026-02-10,APEC,Intelligence Artificielle,177796434W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796442W,2026-02-10,APEC,Intelligence Artificielle,177796442W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796422W,2026-02-10,APEC,Intelligence Artificielle,177796422W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 66 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796452W,2026-02-10,APEC,Intelligence Artificielle,177796452W
Architecte BusinessObjects F/H,SEENOVATE,,,65 - 68 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177796384W,2026-02-10,APEC,Intelligence Artificielle,177796384W
Data Architecte F/H,SEENOVATE,,,68 - 75 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177884251W,2026-02-10,APEC,Intelligence Artificielle,177884251W
Architecte IA Générative / Generative AI Architect F/H,AKKODIS FRANCE SAS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962348W,2026-02-10,APEC,Intelligence Artificielle,177962348W
CONSULTANT INTEGRATION CLOUD & DATA - ORACLE OIC F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178055729W,2026-02-10,APEC,Intelligence Artificielle,178055729W
CHEF DE PROJET SIRH / ORACLE HCM CLOUD H-F F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057231W,2026-02-10,APEC,Intelligence Artificielle,178057231W
CONSULTANT SIRH / ORACLE HCM CLOUD H-F F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178066593W,2026-02-10,APEC,Intelligence Artificielle,178066593W
Développeur IA Générative - Generative ai Engineer F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177972390W,2026-02-10,APEC,Intelligence Artificielle,177972390W
Chargé(e) d’Événementiel F/H,Welcome to the Jungle,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178080425W,2026-02-10,APEC,Intelligence Artificielle,178080425W
Superviseur Travaux Tuyauterie F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178088059W,2026-02-10,APEC,Intelligence Artificielle,178088059W
Technicien support N1 / N2 F/H,ZZ_Confidentiel,,,A partir de 32 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178058136W,2026-02-10,APEC,Intelligence Artificielle,178058136W
Ingénieur Commercial ? Chasseur ? Vente de Solutions Logicielles F/H,Mercato de l'emploi,,,70 - 80 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177991604W,2026-02-10,APEC,Intelligence Artificielle,177991604W
CONSULTANT DATA ORACLE ANALYTICS H-F F/H,SQORUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178091586W,2026-02-10,APEC,Intelligence Artificielle,178091586W
Développeur Fullstack – Projets digitaux & IA F/H,TAKOMA,,,35 - 40 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962775W,2026-02-10,APEC,Intelligence Artificielle,177962775W
Business Development Representative - F/H,TEAM IS,,,35 - 50 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178046709W,2026-02-10,APEC,Intelligence Artificielle,178046709W
Architecte SAP F/H,SIGNE,,,70 - 100 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954253W,2026-02-10,APEC,Intelligence Artificielle,177954253W
Ingénieur calibration & Process industriels F/H,PELLENC SELECTIVE TECHNOLOGIES,,,38 - 48 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178105763W,2026-02-10,APEC,Intelligence Artificielle,178105763W
Data Compliance Officer F/H,Hellowork,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178013167W,2026-02-10,APEC,Intelligence Artificielle,178013167W
Consultant Data & IA F/H,PERSUADERS RH,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178048872W,2026-02-10,APEC,Intelligence Artificielle,178048872W
DEVELOPPEUR JAVA / PYTHON F/H,Inetum,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177941704W,2026-02-10,APEC,Intelligence Artificielle,177941704W
CTO France F/H,PERFHOMME,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962427W,2026-02-10,APEC,Intelligence Artificielle,177962427W
Chargé(e) de data privacy et IA F/H,CARGLASS SAS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962998W,2026-02-10,APEC,Intelligence Artificielle,177962998W
Chef de projet IA Générative pour les métiers de l’informatique F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177975830W,2026-02-10,APEC,Intelligence Artificielle,177975830W
Chef de projets AMOA F/H,DEVOTEAM,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026054W,2026-02-10,APEC,Intelligence Artificielle,178026054W
Materials & Processes Non Destructive Testing Engineer (d/f/m) F/H,AIRBUS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083384W,2026-02-10,APEC,Intelligence Artificielle,178083384W
Analyste développeur Back-end junior F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103310W,2026-02-10,APEC,Intelligence Artificielle,178103310W
Business Analyst - Solutions IA F/H,EURO-INFORMATION DEVELOPPEMENTS,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178103312W,2026-02-10,APEC,Intelligence Artificielle,178103312W
Développeur Backend PHP / Symfony - Environnement IA F/H,Externatic,,,A partir de 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177963773W,2026-02-10,APEC,Intelligence Artificielle,177963773W
Biologiste Médical en Immunochimie F/H,SWITCH OVER,,,80 - 105 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177786338W,2026-02-10,APEC,Intelligence Artificielle,177786338W
Chef(fe) de projet IT F/H,L&L PRODUCTS EUROPE SAS,,,42 - 45 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177962624W,2026-02-10,APEC,Intelligence Artificielle,177962624W
INGENIEUR BREVETS TELECOM BILINGUE CHINOIS F/H,ANVERGURE,,,50 - 110 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177966402W,2026-02-10,APEC,Intelligence Artificielle,177966402W
"INGENIEUR BREVETS TELECOM, IT , IA F/H",ANVERGURE,,,50 - 110 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178027413W,2026-02-10,APEC,Intelligence Artificielle,178027413W
Cadre de santé de nuit F/H,Genius Talent,,,55 - 60 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178067190W,2026-02-10,APEC,Intelligence Artificielle,178067190W
Ingénieur architectures optoélectroniques d’horloges atomiques et d’oscillat F/H,Thales,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074709W,2026-02-10,APEC,Intelligence Artificielle,178074709W
Cybersecurity & Compliance Engineer F/H,MATCHEE,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177946576W,2026-02-10,APEC,Intelligence Artificielle,177946576W
Technicien SAV Itinérant F/H,PELLENC SELECTIVE TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111823W,2026-02-10,APEC,Intelligence Artificielle,178111823W
Responsable de Projet Maitrise d'Ouvrage DC F/H,VOLTEKKO GROUP,,,A partir de 55 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178056110W,2026-02-10,APEC,Intelligence Artificielle,178056110W
Expert en Soutien Logistique intégré F/H,RAMSAI,,,A partir de 48 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177804306W,2026-02-10,APEC,Intelligence Artificielle,177804306W
Ingénieur en Sûreté de Fonctionnement confirmé(e) F/H,RAMSAI,,,A partir de 42 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177803832W,2026-02-10,APEC,Intelligence Artificielle,177803832W
Juriste propriété intellectuelle et données de santé F/H,CHU de Reims,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178057888W,2026-02-10,APEC,Intelligence Artificielle,178057888W
Chief Data Officer- Client final leader dans la BI- Paris ou Remote F/H,L2C,,,80 - 110 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177964201W,2026-02-10,APEC,Intelligence Artificielle,177964201W
Ingénieur NetDevOps F/H,EZIA,,,45 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177869618W,2026-02-10,APEC,Intelligence Artificielle,177869618W
Consultant fonctionnel SAP PP/QM F/H,SIGNE,,,35 - 70 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177955444W,2026-02-10,APEC,Intelligence Artificielle,177955444W
Sales Manager Italie - F/H,TEAM IS,,,120 - 150 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178094367W,2026-02-10,APEC,Intelligence Artificielle,178094367W
Architecte SAP F/H,SIGNE,,,70 - 100 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177954287W,2026-02-10,APEC,Intelligence Artificielle,177954287W
Consultant Droit international F/H,ZZ_Confidentiel,,,32 - 36 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177924127W,2026-02-10,APEC,Intelligence Artificielle,177924127W
Testeur Automatisé F/H,REEL IT,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/177979546W,2026-02-10,APEC,Intelligence Artificielle,177979546W
Technicien In vivo  - 31 F/H,Genius Talent,,,30 - 35 k€ brut annuel,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178026036W,2026-02-10,APEC,Intelligence Artificielle,178026036W
Chargé d'Affaires Génie Civil F/H,SEGULA TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178074629W,2026-02-10,APEC,Intelligence Artificielle,178074629W
Chargé d'Affaires EIA / Electricité F/H,SEGULA TECHNOLOGIES,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178083978W,2026-02-10,APEC,Intelligence Artificielle,178083978W
Alternant contrôle de gestion F/H,MICROWAVE CHARACTERIZATION CENTER,,,A négocier,,https://www.apec.fr/candidat/recherche-emploi.html/emploi/detail-offre/178111847W,2026-02-10,APEC,Intelligence Artificielle,178111847W
